name,12/31/10,12/31/11,12/31/12,12/31/13,12/31/14,12/31/15,12/31/16,12/31/17,12/31/18,percent change (2010-2018),geometry
306,1110679,1103159,1174456,1341706,1474369,1752782,1832803,2031143,2175994,95.91565159690603,"POLYGON ((-122.461381 37.745569, -122.459174 37.747286, -122.458743 37.746876, -122.454637 37.746142, -122.454275 37.745908, -122.453897 37.745742, -122.451692 37.745629, -122.449861 37.743265, -122.452306 37.742819, -122.453773 37.743219, -122.454238 37.742835, -122.45464 37.742326, -122.454932 37.741777, -122.458082 37.739099, -122.458849 37.739158, -122.459184 37.739871, -122.459386 37.740571, -122.45984 37.74106099999999, -122.461234 37.742584, -122.463686 37.743749, -122.461381 37.745569))"
304,1110679,1103159,1174456,1341706,1474369,1752782,1832803,2031143,2175994,95.91565159690603,"POLYGON ((-122.476131 37.748643, -122.470595 37.748869, -122.469549 37.748903, -122.466336 37.749075, -122.466469 37.750939, -122.465403 37.750986, -122.464186 37.750717, -122.463442 37.751195, -122.464462 37.752899, -122.463433 37.753028, -122.463361 37.753039, -122.462108 37.75197199999999, -122.46147 37.751522, -122.458635 37.747769, -122.459174 37.747286, -122.461381 37.745569, -122.463686 37.743749, -122.465807 37.743574, -122.466043 37.743555, -122.470235 37.743289, -122.475726 37.743049, -122.475854 37.744915, -122.476007 37.746778, -122.476131 37.748643))"
311,822322,741417,867699,964978,1013142,1135730,1140483,1263978,1379676,67.77807233662726,"POLYGON ((-122.453394 37.729837, -122.453411 37.731568, -122.453425 37.73304, -122.448873 37.733069, -122.439752 37.733111, -122.438816 37.733087, -122.438392 37.73442, -122.435825 37.733924, -122.433104 37.733419, -122.432422 37.733176, -122.435892 37.731577, -122.439558 37.730191, -122.439483 37.730112, -122.443075 37.728634, -122.443664 37.728304, -122.446308 37.725978, -122.447878 37.723005, -122.449546 37.723011, -122.451596 37.723033, -122.452335 37.72318, -122.452382 37.727868, -122.454002 37.729166, -122.453394 37.729837))"
326.02,700871,653921,744872,865259,946987,1134917,1165056,1269218,1380031,96.90228301641814,"POLYGON ((-122.486906 37.765054, -122.484763 37.76516, -122.484627 37.763231, -122.484496 37.76137, -122.484365 37.759501, -122.47687 37.759832, -122.476699 37.757968, -122.4766 37.756108, -122.479817 37.755966, -122.484104 37.75577699999999, -122.486248 37.755683, -122.486382 37.757542, -122.486512 37.759407, -122.48664 37.761276, -122.48677 37.763137, -122.486906 37.765054))"
351,700871,653921,744872,865259,946987,1134917,1165056,1269218,1380031,96.90228301641814,"POLYGON ((-122.502979 37.764344, -122.496085 37.764675, -122.49595 37.762732, -122.495822 37.760871, -122.495692 37.759001, -122.495555 37.757137, -122.495433 37.755273, -122.495307 37.75341, -122.495165 37.751543, -122.499914 37.751334, -122.499784 37.749472, -122.50193 37.749377, -122.50206 37.75124, -122.502191 37.753106, -122.502318 37.754953, -122.50245 37.756835, -122.502582 37.7587, -122.502713 37.760567, -122.502844 37.762427, -122.502979 37.764344))"
326.01,700871,653921,744872,865259,946987,1134917,1165056,1269218,1380031,96.90228301641814,"POLYGON ((-122.484763 37.76516, -122.477261 37.765486, -122.477116 37.763562, -122.476974 37.761701, -122.476762 37.759837, -122.47687 37.759832, -122.484365 37.759501, -122.484496 37.76137, -122.484627 37.763231, -122.484763 37.76516))"
327,700871,653921,744872,865259,946987,1134917,1165056,1269218,1380031,96.90228301641814,"POLYGON ((-122.496085 37.764675, -122.493336 37.764774, -122.486906 37.765054, -122.48677 37.763137, -122.48664 37.761276, -122.486512 37.759407, -122.486382 37.757542, -122.486248 37.755683, -122.492675 37.755398, -122.495433 37.755273, -122.495555 37.757137, -122.495692 37.759001, -122.495822 37.760871, -122.49595 37.762732, -122.496085 37.764675))"
352.02,700871,653921,744872,865259,946987,1134917,1165056,1269218,1380031,96.90228301641814,"POLYGON ((-122.50987 37.76409, -122.502979 37.764344, -122.502844 37.762427, -122.502713 37.760567, -122.502582 37.7587, -122.509111 37.75841399999999, -122.509382 37.760272, -122.509622 37.762127, -122.50987 37.76409))"
352.01,700871,653921,744872,865259,946987,1134917,1165056,1269218,1380031,96.90228301641814,"POLYGON ((-122.512070759187 37.7636593024008, -122.50987 37.76409, -122.509622 37.762127, -122.509382 37.760272, -122.509111 37.75841399999999, -122.502582 37.7587, -122.50245 37.756835, -122.502318 37.754953, -122.502191 37.753106, -122.50206 37.75124, -122.50193 37.749377, -122.505148 37.749235, -122.507942 37.749111, -122.509993368973 37.74881495033259, -122.512070759187 37.7636593024008))"
218,892545,835631,972365,1156708,1294525,1497731,1466152,1540572,1718509,92.54032009590553,"POLYGON ((-122.434401 37.736199, -122.434697 37.737256, -122.432443 37.735879, -122.431349 37.736618, -122.428726 37.738326, -122.431759 37.73980299999999, -122.430741 37.740424, -122.430888 37.741833, -122.423361 37.74229, -122.424258 37.739935, -122.42427 37.739866, -122.424724 37.738431, -122.425286 37.73764, -122.426722 37.736372, -122.428573 37.735082, -122.429391 37.734636, -122.432422 37.733176, -122.433104 37.733419, -122.435825 37.733924, -122.434401 37.736199))"
217,892545,835631,972365,1156708,1294525,1497731,1466152,1540572,1718509,92.54032009590553,"POLYGON ((-122.45084 37.745904, -122.449363 37.746129, -122.447399 37.746596, -122.445214 37.743688, -122.444148 37.743297, -122.440049 37.745299, -122.43556 37.74155, -122.435559 37.743161, -122.43332 37.743296, -122.433259 37.741903, -122.430888 37.741833, -122.430741 37.740424, -122.431759 37.73980299999999, -122.428726 37.738326, -122.431349 37.736618, -122.432443 37.735879, -122.434697 37.737256, -122.434401 37.736199, -122.435825 37.733924, -122.438392 37.73442, -122.439915 37.734901, -122.443829 37.736134, -122.443649 37.736519, -122.442489 37.737289, -122.442525 37.739448, -122.445987 37.74118, -122.446658 37.742442, -122.449861 37.743265, -122.451692 37.745629, -122.45084 37.745904))"
231.03,453182,427274,456440,589381,607902,632485,705459,734763,804266,77.47086159644469,"POLYGON ((-122.384047 37.737514, -122.381558 37.738123, -122.380887 37.738828, -122.37911 37.73768, -122.376847 37.740192, -122.373364367386 37.7457632793685, -122.36758 37.740214, -122.369101 37.739593, -122.373572 37.739415, -122.373633 37.738854, -122.370762 37.738181, -122.367345 37.738479, -122.367554 37.7381, -122.369648 37.737684, -122.371996 37.737043, -122.373537 37.737176, -122.374328 37.73779, -122.375979 37.738477, -122.376458 37.738252, -122.375137 37.737803, -122.374916 37.737453, -122.375168 37.736504, -122.374715 37.735088, -122.374887291028 37.7342968808983, -122.374982 37.73386199999999, -122.374609 37.73288, -122.373327 37.733186, -122.372024 37.734213, -122.370077 37.732788, -122.369771405992 37.7326989677807, -122.373766 37.728005, -122.378542 37.728942, -122.379697 37.727618, -122.383431 37.729738, -122.38209 37.730635, -122.381439 37.730582, -122.379779 37.730799, -122.379932 37.733381, -122.381284 37.734034, -122.380186 37.73266, -122.382919 37.734511, -122.384047 37.737514))"
9806,453182,427274,456440,589381,607902,632485,705459,734763,804266,77.47086159644469,"POLYGON ((-122.385024 37.724098, -122.382176 37.722246, -122.377833 37.72656, -122.379697 37.727618, -122.378542 37.728942, -122.373766 37.728005, -122.369771405992 37.7326989677807, -122.367386 37.732004, -122.366161 37.732844, -122.364671 37.731859, -122.356784 37.729505, -122.360238 37.719421, -122.364084 37.715701, -122.370411 37.717572, -122.374980911262 37.71555763121989, -122.383251 37.720151, -122.38282 37.721872, -122.384517 37.722862, -122.386899 37.724289, -122.385024 37.724098))"
104,849228,795365,961386,1092795,1170084,1288369,1298292,1378749,1384994,63.088593404833574,"POLYGON ((-122.414877 37.803542, -122.411581 37.803963, -122.408332 37.804367, -122.406625 37.804535, -122.405174 37.804763, -122.404798 37.802901, -122.40316 37.803098, -122.40279 37.80124199999999, -122.402421 37.799382, -122.405645 37.798969, -122.406024 37.800835, -122.406199 37.80172, -122.40777 37.801571, -122.411019 37.80117, -122.411376 37.801125, -122.412908 37.802184, -122.414877 37.803542))"
106,849228,795365,961386,1092795,1170084,1288369,1298292,1378749,1384994,63.088593404833574,"POLYGON ((-122.411019 37.80117, -122.40777 37.801571, -122.406199 37.80172, -122.406024 37.800835, -122.405645 37.798969, -122.402421 37.799382, -122.402041 37.797505, -122.405513 37.797065, -122.406668 37.797865, -122.407083 37.798152, -122.407869 37.798697, -122.409014 37.79949, -122.411376 37.801125, -122.411019 37.80117))"
101,849228,795365,961386,1092795,1170084,1288369,1298292,1378749,1384994,63.088593404833574,"POLYGON ((-122.420612315115 37.8111121700604, -122.407452 37.81144099999999, -122.399638840473 37.8065658502084, -122.401787 37.805314, -122.403495 37.805089, -122.405174 37.804763, -122.406625 37.804535, -122.408332 37.804367, -122.411581 37.803963, -122.414877 37.803542, -122.416888 37.805212, -122.418718 37.805932, -122.419224 37.808453, -122.420612315115 37.8111121700604))"
167,887009,865345,1053531,1181343,1340797,1569935,1481297,1613722,1700237,91.68204606717632,"POLYGON ((-122.443866 37.767536, -122.443356 37.768944, -122.442765 37.769661, -122.443312 37.77047, -122.440358 37.770847, -122.440735 37.772713, -122.437469 37.773127, -122.435751 37.773346, -122.432467 37.773757, -122.431904 37.770964, -122.43157 37.769307, -122.433572 37.769178, -122.435794 37.769058, -122.436588 37.769001, -122.438338 37.76900699999999, -122.439301 37.768166, -122.442009 37.765907, -122.442575 37.765928, -122.443533 37.766691, -122.443866 37.767536))"
171.01,887009,865345,1053531,1181343,1340797,1569935,1481297,1613722,1700237,91.68204606717632,"POLYGON ((-122.449433 37.7632, -122.448274 37.764196, -122.447635 37.765139, -122.448013 37.767007, -122.44839 37.768865, -122.442765 37.769661, -122.443356 37.768944, -122.443866 37.767536, -122.443533 37.766691, -122.442575 37.765928, -122.443347 37.765333, -122.443538 37.765323, -122.446247 37.762247, -122.446384 37.761816, -122.446783 37.761781, -122.44912 37.761648, -122.449433 37.7632))"
171.02,887009,865345,1053531,1181343,1340797,1569935,1481297,1613722,1700237,91.68204606717632,"POLYGON ((-122.453352 37.768246, -122.450522 37.768593, -122.44839 37.768865, -122.448013 37.767007, -122.447635 37.765139, -122.448274 37.764196, -122.449433 37.7632, -122.44912 37.761648, -122.451958 37.761478, -122.4524 37.763669, -122.452569 37.764509, -122.452758 37.765443, -122.452947 37.766374, -122.453352 37.768246))"
166,887009,865345,1053531,1181343,1340797,1569935,1481297,1613722,1700237,91.68204606717632,"POLYGON ((-122.453902 37.771054, -122.4506 37.77146, -122.445717 37.77208, -122.440735 37.772713, -122.440358 37.770847, -122.443312 37.77047, -122.442765 37.769661, -122.44839 37.768865, -122.450522 37.768593, -122.453352 37.768246, -122.453902 37.771054))"
262,530087,496024,557876,670899,747258,822966,824943,915136,1011466,90.81131965130253,"POLYGON ((-122.465994 37.710154, -122.460858 37.710586, -122.457312 37.710648, -122.456376 37.710825, -122.455619 37.711066, -122.455028 37.711317, -122.452884 37.712829, -122.449627 37.715739, -122.448727 37.71745, -122.44796 37.717, -122.446945 37.716187, -122.443706 37.713592, -122.444571 37.712783, -122.446091 37.711592, -122.449309 37.709946, -122.452665 37.708806, -122.453983 37.708232, -122.458509 37.708231, -122.45905 37.708231, -122.468939 37.708232, -122.465994 37.710154))"
261,530087,496024,557876,670899,747258,822966,824943,915136,1011466,90.81131965130253,"POLYGON ((-122.448582 37.718411, -122.447878 37.723005, -122.44473 37.722987, -122.444486 37.722974, -122.438787 37.723637, -122.43702 37.723723, -122.435385 37.723909, -122.43715 37.721575, -122.437502 37.721176, -122.440141 37.717692, -122.440418 37.717245, -122.440999 37.716488, -122.441896 37.715308, -122.443706 37.713592, -122.446945 37.716187, -122.44796 37.717, -122.448727 37.71745, -122.448582 37.718411))"
255,530087,496024,557876,670899,747258,822966,824943,915136,1011466,90.81131965130253,"POLYGON ((-122.446308 37.725978, -122.443664 37.728304, -122.443075 37.728634, -122.439483 37.730112, -122.439558 37.730191, -122.435892 37.731577, -122.432422 37.733176, -122.429391 37.734636, -122.428573 37.735082, -122.426158 37.733971, -122.428038 37.732016, -122.429304 37.730742, -122.430165 37.729851, -122.430199 37.729872, -122.431294 37.72873, -122.431801 37.728249, -122.432447 37.727637, -122.433982 37.725762, -122.434798 37.724683, -122.435385 37.723909, -122.43702 37.723723, -122.438787 37.723637, -122.444486 37.722974, -122.44473 37.722987, -122.447878 37.723005, -122.446308 37.725978))"
264.01,529127,482784,562745,654949,710937,803285,809832,862396,917630,73.4233936276168,"POLYGON ((-122.415635 37.712733, -122.415291 37.713504, -122.415396 37.715474, -122.411316 37.714367, -122.410433 37.716414, -122.406189 37.715244, -122.407927 37.711448, -122.410641 37.71220599999999, -122.411349 37.710605, -122.412887 37.711036, -122.416 37.711915, -122.415635 37.712733))"
605.02,529127,482784,562745,654949,710937,803285,809832,862396,917630,73.4233936276168,"POLYGON ((-122.424478 37.71011, -122.423027 37.710377, -122.422241 37.711317, -122.421475 37.712201, -122.420908 37.713774, -122.415635 37.712733, -122.416 37.711915, -122.416648 37.710473, -122.419348 37.709947, -122.420083 37.70831099999999, -122.420082 37.708231, -122.42389 37.708236, -122.423377 37.709203, -122.424478 37.71011))"
264.04,529127,482784,562745,654949,710937,803285,809832,862396,917630,73.4233936276168,"POLYGON ((-122.420083 37.70831099999999, -122.419348 37.709947, -122.416648 37.710473, -122.416 37.711915, -122.412887 37.711036, -122.411349 37.710605, -122.41238 37.708303, -122.415182 37.708231, -122.416222 37.708328, -122.420082 37.708231, -122.420083 37.70831099999999))"
264.03,529127,482784,562745,654949,710937,803285,809832,862396,917630,73.4233936276168,"POLYGON ((-122.411349 37.710605, -122.410641 37.71220599999999, -122.407927 37.711448, -122.406189 37.715244, -122.403617 37.714327, -122.402188 37.714731, -122.402154 37.712656, -122.402546 37.712266, -122.403109 37.711998, -122.404348 37.710443, -122.404821 37.709747, -122.405582 37.708231, -122.406481 37.708323, -122.41238 37.708303, -122.411349 37.710605))"
264.02,529127,482784,562745,654949,710937,803285,809832,862396,917630,73.4233936276168,"POLYGON ((-122.40895 37.716458, -122.408255 37.71809, -122.407272 37.71782, -122.406665 37.719215, -122.4061 37.719837, -122.403071 37.71846499999999, -122.402103 37.718721, -122.400435 37.719162, -122.399615 37.716278, -122.398863 37.718683, -122.398515 37.717664, -122.398328 37.716259, -122.400626 37.712984, -122.402546 37.712266, -122.402154 37.712656, -122.402188 37.714731, -122.403617 37.714327, -122.406189 37.715244, -122.410433 37.716414, -122.40895 37.716458))"
105,786177,724619,919906,1023195,1076061,1162729,1104990,1119703,1134801,44.34421256281983,"POLYGON ((-122.405174 37.804763, -122.403495 37.805089, -122.401787 37.805314, -122.399638840473 37.8065658502084, -122.398139 37.80563, -122.394407919349 37.8012904644048, -122.389708268207 37.7958244063587, -122.391487 37.793859, -122.393181 37.79323, -122.394748 37.79448, -122.396315 37.793337, -122.396586 37.794588, -122.400149 37.794134, -122.400681 37.796777, -122.402041 37.797505, -122.402421 37.799382, -122.40279 37.80124199999999, -122.40316 37.803098, -122.404798 37.802901, -122.405174 37.804763))"
117,786177,724619,919906,1023195,1076061,1162729,1104990,1119703,1134801,44.34421256281983,"POLYGON ((-122.408786 37.79016, -122.407149 37.790366, -122.40734 37.791296, -122.407536 37.792249, -122.404418 37.792639, -122.404613 37.793565, -122.400149 37.794134, -122.396586 37.794588, -122.396315 37.793337, -122.399195 37.791058, -122.406062 37.785757, -122.407451 37.784604, -122.407853 37.785492, -122.408227 37.787359, -122.408402 37.788293, -122.408786 37.79016))"
428,2027236,1872762,2285785,2696002,3000960,3267731,3230769,3351982,3928996,93.8104887640117,"POLYGON ((-122.493338 37.787403, -122.493048716406 37.7879341073778, -122.492883 37.787929, -122.485827333182 37.7906121409026, -122.483985 37.789769, -122.483799 37.78774, -122.479845 37.786796, -122.472352 37.787234, -122.472583 37.786317, -122.478714 37.786031, -122.48408 37.785795, -122.487286 37.785649, -122.487151 37.783785, -122.490364 37.78364, -122.493491 37.783498, -122.493338 37.787403))"
601,1325304,1410054,1377261,1584807,1835492,1835955,1986979,2037068,2269956,71.27813694065664,"POLYGON ((-122.485783 37.790629, -122.480296 37.801293, -122.478083 37.810828, -122.470336 37.808671, -122.463793 37.804653, -122.448241130218 37.8072521685356, -122.449179 37.802074, -122.44782 37.801633, -122.447466 37.79939, -122.447303 37.798459, -122.447015 37.796579, -122.446728 37.794706, -122.4463 37.791879, -122.45274 37.790974, -122.459476 37.789711, -122.463581 37.788806, -122.464781 37.788564, -122.466924 37.788132, -122.470912 37.787221, -122.472352 37.787234, -122.479845 37.786796, -122.483799 37.78774, -122.483985 37.789769, -122.485827333182 37.7906121409026, -122.485783 37.790629))"
615,803460,786237,928347,1062715,1178961,1349775,1333584,1348649,1383461,72.18791227939163,"POLYGON ((-122.406062 37.785757, -122.399195 37.791058, -122.396315 37.793337, -122.394748 37.79448, -122.393181 37.79323, -122.391487 37.793859, -122.389708268207 37.7958244063587, -122.388570312096 37.7945008753206, -122.385555859095 37.790994833152, -122.385323 37.790724, -122.383505768697 37.7830792797042, -122.387421 37.78279, -122.388423 37.78179799999999, -122.389168 37.781649, -122.390527 37.780607, -122.39275 37.778852, -122.397386 37.782554, -122.39893 37.783785, -122.400468 37.78503, -122.402708 37.783259, -122.406062 37.785757))"
204.02,854693,816402,914968,1033945,1160031,1355348,1379412,1464665,1629050,90.60060161952889,"POLYGON ((-122.449447 37.74666, -122.447794 37.749408, -122.445697 37.748855, -122.449423 37.750412, -122.44709 37.751505, -122.446734 37.753573, -122.447943 37.755532, -122.445348 37.755619, -122.44695 37.75655, -122.445283 37.756573, -122.444485 37.756354, -122.445106 37.756961, -122.44222 37.756639, -122.442258 37.757734, -122.442175 37.758939, -122.439167 37.759028, -122.438864 37.755434, -122.440345 37.755228, -122.442525 37.75238, -122.443255 37.750769, -122.443421 37.750099, -122.44462 37.747081, -122.444556 37.746687, -122.444857 37.747025, -122.447399 37.746596, -122.449363 37.746129, -122.45084 37.745904, -122.449447 37.74666))"
305,854693,816402,914968,1033945,1160031,1355348,1379412,1464665,1629050,90.60060161952889,"POLYGON ((-122.46147 37.751522, -122.456091 37.751804, -122.455537 37.753774, -122.454172 37.756507, -122.454078 37.757027, -122.453872 37.757378, -122.451367 37.758576, -122.448535 37.759045, -122.447915 37.757589, -122.44695 37.75655, -122.445348 37.755619, -122.447943 37.755532, -122.446734 37.753573, -122.44709 37.751505, -122.449423 37.750412, -122.445697 37.748855, -122.447794 37.749408, -122.449447 37.74666, -122.45084 37.745904, -122.451692 37.745629, -122.453897 37.745742, -122.454275 37.745908, -122.454637 37.746142, -122.458743 37.746876, -122.459174 37.747286, -122.458635 37.747769, -122.46147 37.751522))"
307,833390,797624,898839,1020614,1126043,1323828,1317329,1410907,1572287,88.6616110104513,"POLYGON ((-122.459592 37.738533, -122.458849 37.739158, -122.458082 37.739099, -122.454932 37.741777, -122.45464 37.742326, -122.454238 37.742835, -122.453773 37.743219, -122.452306 37.742819, -122.449861 37.743265, -122.446658 37.742442, -122.445987 37.74118, -122.442525 37.739448, -122.442489 37.737289, -122.443649 37.736519, -122.443829 37.736134, -122.439915 37.734901, -122.438392 37.73442, -122.438816 37.733087, -122.439752 37.733111, -122.448873 37.733069, -122.453425 37.73304, -122.456156 37.734212, -122.459505 37.734291, -122.460282 37.737855, -122.459592 37.738533))"
309,1173853,1131428,1270692,1404932,1667168,2028321,2128474,2444044,2689480,129.1155706890045,"POLYGON ((-122.475347 37.720914, -122.474745 37.72693599999999, -122.474634 37.728992, -122.474972 37.731072, -122.475173 37.734562, -122.471569 37.734707, -122.466248 37.734937, -122.462913 37.736013, -122.463136 37.737023, -122.461242 37.735782, -122.459505 37.734291, -122.459064 37.733645, -122.461748 37.730064, -122.461727 37.729993, -122.460816 37.728681, -122.462888 37.728056, -122.462786 37.725549, -122.462199 37.725293, -122.462265 37.721748, -122.466278 37.721668, -122.46974 37.721644, -122.471983 37.721661, -122.47244 37.721603, -122.472547 37.71964, -122.472672 37.717248, -122.474528 37.719065, -122.475368 37.72037, -122.475347 37.720914))"
308,1173853,1131428,1270692,1404932,1667168,2028321,2128474,2444044,2689480,129.1155706890045,"POLYGON ((-122.475726 37.743049, -122.470235 37.743289, -122.466043 37.743555, -122.465807 37.743574, -122.463686 37.743749, -122.461234 37.742584, -122.45984 37.74106099999999, -122.459386 37.740571, -122.459184 37.739871, -122.458849 37.739158, -122.459592 37.738533, -122.460282 37.737855, -122.459505 37.734291, -122.461242 37.735782, -122.463136 37.737023, -122.462913 37.736013, -122.466248 37.734937, -122.471569 37.734707, -122.475173 37.734562, -122.475189 37.734762, -122.47539 37.73745, -122.475485 37.739321, -122.475621 37.741183, -122.475726 37.743049))"
607,762116,735919,860386,1021588,1135041,1293328,1233497,1284945,1331726,74.74059067123639,"POLYGON ((-122.40499 37.769715, -122.404391 37.76974999999999, -122.401657 37.771817, -122.399433 37.773573, -122.400982 37.774809, -122.398755 37.776568, -122.397206 37.775332, -122.39275 37.778852, -122.390527 37.780607, -122.389168 37.781649, -122.388423 37.78179799999999, -122.387421 37.78279, -122.383505768697 37.7830792797042, -122.381232 37.773514, -122.380462169293 37.7675163525902, -122.385823 37.767255, -122.387917 37.764379, -122.388164 37.766958, -122.393968 37.766614, -122.393848 37.765307, -122.398703 37.765014, -122.404497 37.764664, -122.40499 37.769715))"
